"arms";"jacc";"turn";"nest";"bray"
"52";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,413385190870809
"53";"CINA1";0,321428571428571;0,296296296296296;0,0251322751322751;0,258036
"54";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,347449191984808
"55";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,413385190870809
"56";"CINA1";0,321428571428571;0,296296296296296;0,0251322751322751;0,258036
"57";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,347449191984808
"58";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,413385190870809
"59";"CINA1";0,321428571428571;0,296296296296296;0,0251322751322751;0,258036
"60";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,347449191984808
"61";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,471441135163865
"62";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,427583
"63";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,492142238821761
"64";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,471441135163865
"65";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,427583
"66";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,492142238821761
"67";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,471441135163865
"68";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,427583
"69";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,492142238821761
"70";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,471441135163865
"71";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,427583
"72";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,492142238821761
"73";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,471441135163865
"74";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,427583
"75";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,492142238821761
"76";"CINA1";0,631578947368421;0,588235294117647;0,043343653250774;0,657746227526772
"77";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,593478
"78";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,776312065728934
"79";"CINA1";0,631578947368421;0,588235294117647;0,043343653250774;0,657746227526772
"80";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,593478
"81";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,776312065728934
"82";"CINA1";0,631578947368421;0,588235294117647;0,043343653250774;0,657746227526772
"83";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,593478
"84";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,776312065728934
"85";"CINA1";0,631578947368421;0,588235294117647;0,043343653250774;0,657746227526772
"86";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,593478
"87";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,776312065728934
"88";"CINA1";0,631578947368421;0,588235294117647;0,043343653250774;0,657746227526772
"89";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,593478
"90";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,776312065728934
"91";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,387373208426791
"92";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,566217
"93";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,343352076972923
"94";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,387373208426791
"95";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,566217
"96";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,343352076972923
"97";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,387373208426791
"98";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,566217
"99";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,343352076972923
"100";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,387373208426791
"101";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,566217
"102";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,343352076972923
"103";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,387373208426791
"104";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,566217
"105";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,343352076972923
"106";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,334592382213618
"107";"CINA1";0,379310344827586;0,357142857142857;0,0221674876847291;0,341689
"108";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,377799517609483
"109";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,334592382213618
"110";"CINA1";0,379310344827586;0,357142857142857;0,0221674876847291;0,341689
"111";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,377799517609483
"112";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,334592382213618
"113";"CINA1";0,379310344827586;0,357142857142857;0,0221674876847291;0,341689
"114";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,377799517609483
"115";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,334592382213618
"116";"CINA1";0,379310344827586;0,357142857142857;0,0221674876847291;0,341689
"117";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,377799517609483
"118";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,334592382213618
"119";"CINA1";0,379310344827586;0,357142857142857;0,0221674876847291;0,341689
"120";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,377799517609483
"121";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,598003387534612
"122";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,344706
"123";"CINA1";0,354838709677419;0,230769230769231;0,124069478908189;0,609815241633758
"124";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,598003387534612
"125";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,344706
"126";"CINA1";0,354838709677419;0,230769230769231;0,124069478908189;0,609815241633758
"127";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,598003387534612
"128";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,344706
"129";"CINA1";0,354838709677419;0,230769230769231;0,124069478908189;0,609815241633758
"130";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,598003387534612
"131";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,344706
"132";"CINA1";0,354838709677419;0,230769230769231;0,124069478908189;0,609815241633758
"133";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,598003387534612
"134";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,344706
"135";"CINA1";0,354838709677419;0,230769230769231;0,124069478908189;0,609815241633758
"136";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,396378533751466
"137";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,727395
"138";"CINA1";0,40625;0,296296296296296;0,109953703703704;0,477346400852599
"139";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,396378533751466
"140";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,727395
"141";"CINA1";0,40625;0,296296296296296;0,109953703703704;0,477346400852599
"142";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,396378533751466
"143";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,727395
"144";"CINA1";0,40625;0,296296296296296;0,109953703703704;0,477346400852599
"145";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,396378533751466
"146";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,727395
"147";"CINA1";0,40625;0,296296296296296;0,109953703703704;0,477346400852599
"148";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,396378533751466
"149";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,727395
"150";"CINA1";0,40625;0,296296296296296;0,109953703703704;0,477346400852599
"151";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,379032044802955
"152";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,320179
"153";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,556106191124809
"154";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,379032044802955
"155";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,320179
"156";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,556106191124809
"157";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,379032044802955
"158";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,320179
"159";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,556106191124809
"160";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,379032044802955
"161";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,320179
"162";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,556106191124809
"163";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,379032044802955
"164";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,320179
"165";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,556106191124809
"166";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,308388544792455
"167";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,566404
"168";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,494687251648748
"169";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,308388544792455
"170";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,566404
"171";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,494687251648748
"172";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,308388544792455
"173";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,566404
"174";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,494687251648748
"175";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,308388544792455
"176";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,566404
"177";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,494687251648748
"178";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,308388544792455
"179";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,566404
"180";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,494687251648748
"181";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,425202099341901
"182";"CINA1";0,379310344827586;0,357142857142857;0,0221674876847291;0,391213
"183";"CINA1";0,354838709677419;0,230769230769231;0,124069478908189;0,365661200651799
"184";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,425202099341901
"185";"CINA1";0,379310344827586;0,357142857142857;0,0221674876847291;0,391213
"186";"CINA1";0,354838709677419;0,230769230769231;0,124069478908189;0,365661200651799
"187";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,425202099341901
"188";"CINA1";0,379310344827586;0,357142857142857;0,0221674876847291;0,391213
"189";"CINA1";0,354838709677419;0,230769230769231;0,124069478908189;0,365661200651799
"190";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,425202099341901
"191";"CINA1";0,379310344827586;0,357142857142857;0,0221674876847291;0,391213
"192";"CINA1";0,354838709677419;0,230769230769231;0,124069478908189;0,365661200651799
"193";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,425202099341901
"194";"CINA1";0,379310344827586;0,357142857142857;0,0221674876847291;0,391213
"195";"CINA1";0,354838709677419;0,230769230769231;0,124069478908189;0,365661200651799
"196";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,555853377171623
"197";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,71536
"198";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,49149414010986
"199";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,555853377171623
"200";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,71536
"201";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,49149414010986
"202";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,555853377171623
"203";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,71536
"204";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,49149414010986
"205";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,555853377171623
"206";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,71536
"207";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,49149414010986
"208";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,555853377171623
"209";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,71536
"210";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,49149414010986
"211";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,434017308334692
"212";"CINA1";0,53125;0,516129032258065;0,0151209677419355;0,360694
"213";"CINA1";0,583333333333333;0,516129032258065;0,0672043010752688;0,416668157528843
"214";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,434017308334692
"215";"CINA1";0,53125;0,516129032258065;0,0151209677419355;0,360694
"216";"CINA1";0,583333333333333;0,516129032258065;0,0672043010752688;0,416668157528843
"217";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,434017308334692
"218";"CINA1";0,53125;0,516129032258065;0,0151209677419355;0,360694
"219";"CINA1";0,583333333333333;0,516129032258065;0,0672043010752688;0,416668157528843
"220";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,434017308334692
"221";"CINA1";0,53125;0,516129032258065;0,0151209677419355;0,360694
"222";"CINA1";0,583333333333333;0,516129032258065;0,0672043010752688;0,416668157528843
"223";"CINA1";0,375;0,285714285714286;0,0892857142857143;0,434017308334692
"224";"CINA1";0,53125;0,516129032258065;0,0151209677419355;0,360694
"225";"CINA1";0,583333333333333;0,516129032258065;0,0672043010752688;0,416668157528843
"226";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,622489241174759
"227";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,513269
"228";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,621399323272677
"229";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,622489241174759
"230";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,513269
"231";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,621399323272677
"232";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,622489241174759
"233";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,513269
"234";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,621399323272677
"235";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,622489241174759
"236";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,513269
"237";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,621399323272677
"238";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,622489241174759
"239";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,513269
"240";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,621399323272677
"241";"CINA1";0,555555555555556;0,5;0,0555555555555556;0,475174212905787
"242";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,482035
"243";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,696304134851865
"244";"CINA1";0,555555555555556;0,5;0,0555555555555556;0,475174212905787
"245";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,482035
"246";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,696304134851865
"247";"CINA1";0,555555555555556;0,5;0,0555555555555556;0,475174212905787
"248";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,482035
"249";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,696304134851865
"250";"CINA1";0,555555555555556;0,5;0,0555555555555556;0,475174212905787
"251";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,482035
"252";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,696304134851865
"253";"CINA1";0,555555555555556;0,5;0,0555555555555556;0,475174212905787
"254";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,482035
"255";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,696304134851865
"256";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,317642287588712
"257";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,538452
"258";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,482738424538576
"259";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,317642287588712
"260";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,538452
"261";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,482738424538576
"262";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,317642287588712
"263";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,538452
"264";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,482738424538576
"265";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,317642287588712
"266";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,538452
"267";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,482738424538576
"268";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,317642287588712
"269";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,538452
"270";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,482738424538576
"271";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,460697237433763
"272";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,304911
"273";"CINA1";0,40625;0,296296296296296;0,109953703703704;0,582295227338772
"274";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,460697237433763
"275";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,304911
"276";"CINA1";0,40625;0,296296296296296;0,109953703703704;0,582295227338772
"277";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,460697237433763
"278";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,304911
"279";"CINA1";0,40625;0,296296296296296;0,109953703703704;0,582295227338772
"280";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,460697237433763
"281";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,304911
"282";"CINA1";0,40625;0,296296296296296;0,109953703703704;0,582295227338772
"283";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,460697237433763
"284";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,304911
"285";"CINA1";0,40625;0,296296296296296;0,109953703703704;0,582295227338772
"286";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,267654310959689
"287";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,393865
"288";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,407701407568593
"289";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,267654310959689
"290";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,393865
"291";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,407701407568593
"292";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,267654310959689
"293";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,393865
"294";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,407701407568593
"295";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,267654310959689
"296";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,393865
"297";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,407701407568593
"298";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,267654310959689
"299";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,393865
"300";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,407701407568593
"301";"CINA1";0,555555555555556;0,5;0,0555555555555556;0,223156515003485
"302";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,339235
"303";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,448693520912479
"304";"CINA1";0,555555555555556;0,5;0,0555555555555556;0,223156515003485
"305";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,339235
"306";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,448693520912479
"307";"CINA1";0,555555555555556;0,5;0,0555555555555556;0,223156515003485
"308";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,339235
"309";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,448693520912479
"310";"CINA1";0,555555555555556;0,5;0,0555555555555556;0,223156515003485
"311";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,339235
"312";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,448693520912479
"313";"CINA1";0,555555555555556;0,5;0,0555555555555556;0,223156515003485
"314";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,339235
"315";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,448693520912479
"316";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,667625172358828
"317";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,630655
"318";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,610481167874832
"319";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,667625172358828
"320";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,630655
"321";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,610481167874832
"322";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,667625172358828
"323";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,630655
"324";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,610481167874832
"325";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,667625172358828
"326";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,630655
"327";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,610481167874832
"328";"CINA1";0,470588235294118;0,4;0,0705882352941176;0,667625172358828
"329";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,630655
"330";"CINA1";0,5;0,413793103448276;0,0862068965517241;0,610481167874832
"331";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,339933556771443
"332";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,759973
"333";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,641558284790715
"334";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,339933556771443
"335";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,759973
"336";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,641558284790715
"337";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,339933556771443
"338";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,759973
"339";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,641558284790715
"340";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,339933556771443
"341";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,759973
"342";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,641558284790715
"343";"CINA1";0,424242424242424;0,344827586206897;0,0794148380355277;0,339933556771443
"344";"CINA1";0,483870967741935;0,466666666666667;0,0172043010752688;0,759973
"345";"CINA1";0,454545454545455;0,357142857142857;0,0974025974025974;0,641558284790715
"346";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,253659108549891
"347";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,440311
"348";"CINA1";0,542857142857143;0,466666666666667;0,0761904761904762;0,341145245229755
"349";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,253659108549891
"350";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,440311
"351";"CINA1";0,542857142857143;0,466666666666667;0,0761904761904762;0,341145245229755
"352";"CINA1";0,514285714285714;0,451612903225806;0,0626728110599078;0,253659108549891
"353";"CINA1";0,433333333333333;0,413793103448276;0,0195402298850575;0,440311
