"arms";"jacc";"turn";"nest";"bray"
"312";"CINA1A";0,5;0,444444444444444;0,0555555555555556;0,879642
"313";"CINA1A";0,454545454545455;0,4;0,0545454545454545;0,9988
"314";"CINA1A";0,454545454545455;0,4;0,0545454545454545;0,734277734277734
"315";"CINA1A";0,3;0,222222222222222;0,0777777777777778;0,796921
"316";"CINA1A";0,545454545454545;0,545454545454545;0;0,358924144778566
"317";"CINA1A";0,4;0,4;0;0,859297
"318";"CINA1A";0,5;0,444444444444444;0,0555555555555556;0,598174
"319";"CINA1A";0,416666666666667;0,222222222222222;0,194444444444444;0,9988
"320";"CINA1A";0,416666666666667;0,222222222222222;0,194444444444444;0,633900733016733
"321";"CINA1A";0,636363636363636;0,6;0,0363636363636364;0,84733
"322";"CINA1A";0,545454545454545;0,444444444444444;0,101010101010101;0,525704
"323";"CINA1A";0,545454545454545;0,444444444444444;0,101010101010101;0,921832921832922
"324";"CINA1A";0,6;0,6;0;0,879642
"325";"CINA1A";0,636363636363636;0,6;0,0363636363636364;0,851878
"326";"CINA1A";0,5;0,444444444444444;0,0555555555555556;0,481772
"327";"CINA1A";0,666666666666667;0,6;0,0666666666666667;0,714483
"328";"CINA1A";0,5;0,25;0,25;0,690863
"329";"CINA1A";0,5;0,25;0,25;0,851227851227851
"330";"CINA1A";0,692307692307692;0,6;0,0923076923076923;0,978417956835914
"331";"CINA1A";0,363636363636364;0,363636363636364;0;0,999446999446999
"332";"CINA1A";0,4;0,25;0,15;1
"333";"CINA1A";0,5;0,5;0;0,470623
"334";"CINA1A";0,454545454545455;0,4;0,0545454545454545;0,700851
"335";"CINA1A";0,363636363636364;0,363636363636364;0;0,821568
"336";"CINA1A";0,545454545454545;0,444444444444444;0,101010101010101;0,8121
"337";"CINA1A";0,333333333333333;0,2;0,133333333333333;0,851227851227851
"338";"CINA1A";0,538461538461538;0,5;0,0384615384615385;1
"339";"CINA1A";0,545454545454545;0,444444444444444;0,101010101010101;0,766930233069767
"340";"CINA1A";0,4;0,25;0,15;0,428824238205429
"341";"CINA1A";0,5;0,5;0;0,653079833514833
"342";"CINA1A";0,692307692307692;0,666666666666667;0,0256410256410256;0,570387225949259
"343";"CINA1A";0,615384615384615;0,615384615384615;0;0,386347855189855
"344";"CINA1A";0,666666666666667;0,6;0,0666666666666667;0,826440895889896
"345";"CINA1A";0,571428571428571;0,5;0,0714285714285714;0,787962178485788
"346";"CINA1A";0,538461538461538;0,5;0,0384615384615385;0,808124808124808
"347";"CINA1A";0,666666666666667;0,6;0,0666666666666667;0,904616905496905
"348";"CINA1A";0,4;0,25;0,15;0,617701
"349";"CINA1A";0,5;0,444444444444444;0,0555555555555556;0,395043750760812
"350";"CINA1A";0,333333333333333;0,25;0,0833333333333333;0,862114010714989
"351";"CINA1A";0,727272727272727;0,727272727272727;0;0,918274032053968
"352";"CINA1A";0,615384615384615;0,444444444444444;0,170940170940171;0,805031194968805
"353";"CINA1A";0,5;0,25;0,25;0,628242371757628
"354";"CINA1A";0,444444444444444;0,444444444444444;0;0,724875275124725
"355";"CINA1A";0,454545454545455;0,4;0,0545454545454545;0,617701
"356";"CINA1A";0,3;0,222222222222222;0,0777777777777778;0,661315
"357";"CINA1A";0,5;0,5;0;0,583417
"358";"CINA1A";0,333333333333333;0,2;0,133333333333333;0,745925015275985
"359";"CINA1A";0,333333333333333;0,2;0,133333333333333;0,702116851227851
"360";"CINA1A";0,538461538461538;0,5;0,0384615384615385;0,855852
"361";"CINA1A";0,4;0,4;0;0,872829
"362";"CINA1A";0,583333333333333;0,545454545454545;0,0378787878787879;0,600939491671525
"363";"CINA1A";0,636363636363636;0,6;0,0363636363636364;0,598174
"364";"CINA1A";0,538461538461538;0,4;0,138461538461538;0,563508241542208
"365";"CINA1A";0,5;0,4;0,1;0,44889865330404
"366";"CINA1A";0,636363636363636;0,6;0,0363636363636364;0,760496718509845
"367";"CINA1A";0,583333333333333;0,545454545454545;0,0378787878787879;0,772876
"368";"CINA1A";0,5;0,444444444444444;0,0555555555555556;0,645841
"369";"CINA1A";0,416666666666667;0,222222222222222;0,194444444444444;0,777186055616944
"370";"CINA1A";0,5;0,4;0,1;0,923163956835914
"371";"CINA1A";0,636363636363636;0,6;0,0363636363636364;0,715029081026919
"372";"CINA1A";0,4;0,25;0,15;0,933504
"373";"CINA1A";0,571428571428571;0,5;0,0714285714285714;0,815746184253816
"374";"CINA1A";0,461538461538462;0,363636363636364;0,0979020979020979;0,850897850897851
"375";"CINA1A";0,545454545454545;0,444444444444444;0,101010101010101;0,586398
"376";"CINA1A";0,363636363636364;0;0,363636363636364;0,859642
"377";"CINA1A";0,363636363636364;0;0,363636363636364;0,581094677485678
"378";"CINA1A";0,692307692307692;0,6;0,0923076923076923;0,559117921887844
"379";"CINA1A";0,307692307692308;0,307692307692308;0;0,936212047445936
"380";"CINA1A";0,6;0,571428571428571;0,0285714285714286;0,998475996951994
"381";"CINA1A";0,615384615384615;0,444444444444444;0,170940170940171;0,944383055616944
"382";"CINA1A";0,384615384615385;0,333333333333333;0,0512820512820513;0,382219382219382
"383";"CINA1A";0,615384615384615;0,444444444444444;0,170940170940171;0,714229877163714
"384";"CINA1A";0,785714285714286;0,727272727272727;0,0584415584415584;1
"385";"CINA1A";0,454545454545455;0,4;0,0545454545454545;0,961841961841962
