latitude;longitude;incubation;season;sanctuary;locality;site;abc;station;prefixe;arms_name;arms_number;b_m_t;o_c;plate_number;Orientation;arms_campaign;image_id;image_name;Bivalvia;Calc_worm_tube;Hydrozoa;msp10_spo;msp11_spo;msp12_spo;msp15_spo;msp14_spo;msp16_spo;msp18_spo;msp19_spo;msp1_spo;msp20_spo;msp21_spo;msp22_spo;msp23_spo;msp24_spo;msp25_spo;msp26_spo;msp27_spo;msp28_spo;msp29_spo;msp2_spo;msp30_spo;msp31_spo;msp33_spo;msp34_spo;msp35_spo;msp36_spo;msp37_spo;msp38_spo;msp3_spo;msp4_spo;msp5_spo;msp7_spo;msp8_spo;msp9_spo;Pina_sp;Cirripedia;Soft_worm_tube;Miniacina_sp_(r)_for;Miniacina_sp_(a)_for;Miniacina_sp_(j)_for;Parasmittina_margaritata_bryo;msp12_bryo;msp14_bryo;Schizomavella_sp_bryo;Smittoidea_cautela_bryo;Watersipora_subtorquata_bryo;Smittipora_harmeriana_bryo;Disporella_novaehollandiae_bryo;msp5_bryo;Crisia_elongata_bryo;Tubulipora_sp_bryo;Scrupocellaria_sp_bryo;Red_biofilm;Green_biofilm;Cyanobacteria;Lissoclinum_sp1_ascc;Ascidia_archaia_ascs;Didemnidae_sp1_ascc;Lissoclinum_sp2_ascc;Cystodystes_sp_ascc;Polysyncraton_milleporae_ascc;Botryllus_sp1_ascc;msp15_ascc;Botryllus_gregalis_ascc;msp17_ascc;Botryllus_sp2_ascc;Aplidium_sp_ascc;Polycarpa_sp_ascs;Trididemnum_sp_ascc;Botryllus_sp3_ascc;Botryllus_tuberatus_ascc;Botryllus_sp6_ascc;Eusynstyela_hartmeyeri_ascc;msp2_ascs;Botryllus_sp4_ascc;Styela_canopus_ascs;Didemnidae_sp2_ascc;Ascidia_sydneiensis_ascs;Botryllus_sp5_ascc;msp5_ascs;Polysyncraton_rostrum_ascc;msp6_ascs;msp7_ascc;Didemnidae_sp3_ascc;Ascidia_fictile_ascs;msp9_ascc;msp9_ascs;bare_plate;sediment;Brown_upright_macroalgae;CCA;Green_encr_macroalgae;Green_upright_macroalgae;Red_upright_Macroalgae
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS1;SALA;SALA1D;1;M;F;6;U;INIARMS;2466047;INIARMS1_6U.jpg;2,857;14,286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,429;0;0;0;0;0;0;0;0;0;2,857;0;2,857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,857;37,143;0;22,857;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS1;SALA;SALA1D;1;M;F;7;D;INIARMS;2466048;INIARMS1_7D.jpg;2,5;10;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,5;0;0;0;7,5;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,501;0;0;12,5;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS1;SALA;SALA1D;1;M;O;7;U;INIARMS;2466049;INIARMS1_7U.jpg;4,348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,348;0;0;0;0;0;0;0;0;0;13,044;0;0;0;0;0;0;0;0;0;6,521;0;0;0;0;8,695;2,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,174;30,434;0;28,261;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS1;SALA;SALA1D;1;M;O;8;D;INIARMS;2466050;INIARMS1_8D.jpg;0;8,163;0;0;0;2,041;0;0;0;0;0;0;2,041;0;0;0;0;0;0;4,082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,082;0;0;0;0;0;0;0;0;0;2,041;14,286;0;0;0;4,082;4,082;2,041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,612;0;0;22,449;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS1;SALA;SALA1D;1;H;F;8;U;INIARMS;2466051;INIARMS1_8U.jpg;0;41,177;0;0;0;0;0;0;0;0;0;0;8,823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,941;2,941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,941;23,53;0;8,823;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS1;SALA;SALA1D;1;H;F;9;D;INIARMS;2466052;INIARMS1_9D.jpg;2,5;5;0;0;0;0;12,5;0;0;0;0;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,5;0;0;0;0;0;0;0;0;0;0;20;0;0;22,5;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS1;SALA;SALA1D;1;H;O;9;U;INIARMS;2466053;INIARMS1_9U.jpg;6,522;2,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,348;0;0;0;0;0;0;0;0;8,695;0;0;0;0;0;0;0;0;4,348;0;4,348;0;0;0;0;0;0;0;0;6,522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,217;0;43,478;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1D;2;H;O;10;D;INIARMS;2466073;INIARMS2_10D.jpg;0;0;0;0;0;0;0;0;0;0;0;2,128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,128;2,128;0;0;0;0;0;0;0;0;2,128;10,638;0;0;0;0;0;0;0;0;0;12,766;0;0;0;0;0;4,256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,766;0;0;0;19,148;10,638;0;21,276;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;B;O;1;U;INIARMS;2466056;INIARMS2_1U.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,163;20,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,857;0;16,327;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;B;O;2;D;INIARMS;2466057;INIARMS2_2D.jpg;0;0;0;0;0;8,163;0;0;0;0;0;0;0;0;0;0;0;0;0;8,163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,653;2,041;0;0;0;0;0;2,041;0;2,041;4,082;0;0;0;2,041;4,082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,163;10,204;0;16,327;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;B;F;2;U;INIARMS;2466058;INIARMS2_2U.jpg;0;3,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78,788;0;6,061;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;B;F;3;D;INIARMS;2466059;INIARMS2_3D.jpg;0;4,762;2,381;0;0;0;4,762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,381;2,381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,381;0;0;4,762;0;0;0;0;0;0;0;0;0;2,381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,905;0;0;0;30,952;2,381;0;7,143;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;O;3;U;INIARMS;2466060;INIARMS2_3U.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,333;6,667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;20;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;O;4;D;INIARMS;2466061;INIARMS2_4D.jpg;4,082;6,122;0;0;0;6,122;10,204;0;0;0;0;0;0;0;0;0;0;0;0;2,041;0;0;0;0;0;0;0;0;0;0;0;2,041;0;0;0;0;0;0;0;0;6,122;28,571;0;0;0;0;0;0;0;0;4,082;2,041;0;0;0;0;4,082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,163;0;0;14,286;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;F;4;U;INIARMS;2466062;INIARMS2_4U.jpg;0;12,195;0;0;0;2,439;2,439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,439;4,878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,756;41,463;0;17,073;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;F;5;D;INIARMS;2466063;INIARMS2_5D.jpg;0;5,714;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,857;2,857;0;0;0;2,857;0;0;0;0;0;5,714;0;0;0;2,857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;31,429;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;O;5;U;INIARMS;2466064;INIARMS2_5U.jpg;2,041;2,041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,245;0;0;0;0;0;0;0;0;0;2,041;0;0;0;0;0;0;0;0;0;0;8,163;22,449;0;0;0;0;0;0;0;0;0;0;0;0;0;2,041;0;2,041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,082;24,49;0;18,367;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;O;6;D;INIARMS;2466065;INIARMS2_6D.jpg;0;2,128;0;4,255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,128;0;0;0;0;0;0;0;0;0;4,255;0;0;0;0;0;0;0;0;0;0;4,255;12,766;2,128;0;0;0;0;0;0;0;2,128;8,511;0;0;0;4,255;0;2,128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,915;4,255;0;14,894;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;F;6;U;INIARMS;2466066;INIARMS2_6U.jpg;0;5,128;0;7,692;0;2,564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,692;46,154;5,128;17,949;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;F;7;D;INIARMS;2466067;INIARMS2_7D.jpg;0;5,714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,857;0;0;0;0;2,857;0;0;0;0;0;0;0;0;0;0;8,571;0;0;0;2,857;5,714;0;0;0;8,571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,143;0;0;25,714;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;O;7;U;INIARMS;2466068;INIARMS2_7U.jpg;0;2,041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,122;0;0;0;0;0;0;0;0;0;4,082;36,735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,082;24,49;0;22,449;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;O;8;D;INIARMS;2466069;INIARMS2_8D.jpg;0;8,695;0;0;0;2,174;0;0;0;0;0;0;0;0;0;0;0;0;0;2,174;0;0;0;0;0;0;0;0;0;0;0;2,174;0;0;0;2,174;0;0;0;0;0;15,218;0;0;0;0;0;0;0;0;0;6,521;0;0;0;8,695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,392;13,044;0;21,739;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;H;F;8;U;INIARMS;2466070;INIARMS2_8U.jpg;0;20,513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,128;2,564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,821;41,026;0;12,821;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;H;F;9;D;INIARMS;2466071;INIARMS2_9D.jpg;0;10;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2,5;0;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;10;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;H;O;9;U;INIARMS;2466072;INIARMS2_9U.jpg;2,041;8,163;2,041;12,245;0;4,082;6,122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,041;8,163;2,041;0;0;0;0;0;0;0;0;2,041;0;0;0;2,041;0;2,041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,122;14,286;0;24,49;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;H;O;10;D;INIARMS;2466092;INIARMS3_10D.jpg;0;0;0;4,348;0;0;8,696;0;0;0;0;0;0;0;0;0;0;0;0;21,739;0;0;0;0;0;0;0;0;0;0;0;4,348;0;0;0;0;0;0;0;0;0;2,174;0;0;0;0;0;0;0;0;2,174;21,739;0;2,174;0;0;0;0;2,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,522;6,522;0;15,217;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;B;O;1;U;INIARMS;2466075;INIARMS3_1U.jpg;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;10;0;0;0;0;0;0;0;0;20;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;20;0;20;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;B;O;2;D;INIARMS;2466076;INIARMS3_2D.jpg;0;4,167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,249;0;0;4,167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,084;10,416;2,084;0;0;0;0;0;0;0;0;31,249;0;0;0;2,084;0;2,084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,5;4,167;0;18,749;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;B;F;2;U;INIARMS;2466077;INIARMS3_2U.jpg;0;15,556;0;0;0;2,222;0;0;0;0;0;0;0;0;0;0;0;0;0;2,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,222;0;0;0;0;0;4,444;4,444;0;0;0;0;0;0;0;0;4,444;0;0;0;0;0;4,444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,222;37,779;0;20;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;B;F;3;D;INIARMS;2466078;INIARMS3_3D.jpg;0;13,889;0;0;0;2,778;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;2,778;0;33,333;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;O;3;U;INIARMS;2466079;INIARMS3_3U.jpg;2,222;2,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,334;11,111;2,222;0;0;0;0;0;2,222;0;0;6,667;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,777;0;22,222;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;O;4;D;INIARMS;2466080;INIARMS3_4D.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;8;0;0;0;0;2;40;0;0;0;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;0;14;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;F;4;U;INIARMS;2466081;INIARMS3_4U.jpg;2,703;2,703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,108;45,945;0;32,432;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;F;5;D;INIARMS;2466082;INIARMS3_5D.jpg;3,225;6,452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,225;12,903;0;0;0;0;3,225;12,903;0;0;0;0;0;0;0;0;6,452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,903;0;0;38,71;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;O;5;U;INIARMS;2466083;INIARMS3_5U.jpg;4;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;16;0;0;0;2;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;24;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;O;6;D;INIARMS;2466084;INIARMS3_6D.jpg;2,083;2,083;0;0;0;0;27,083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083;0;0;0;0;0;0;0;0;0;41,667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;18,75;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;F;6;U;INIARMS;2466085;INIARMS3_6U.jpg;0;7,692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51,283;0;10,256;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;F;7;D;INIARMS;2466086;INIARMS3_7D.jpg;2,631;2,631;0;0;0;0;2,631;0;0;0;0;2,631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,579;0;0;0;2,631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,631;0;0;0;15,79;0;0;28,948;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;O;7;U;INIARMS;2466087;INIARMS3_7U.jpg;2,222;2,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,556;0;0;0;0;0;0;0;0;0;0;0;2,222;0;0;0;0;0;0;0;0;2,222;22,223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,556;0;28,889;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;O;8;D;INIARMS;2466088;INIARMS3_8D.jpg;0;2;0;8;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;4;10;2;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;10;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;H;F;8;U;INIARMS;2466089;INIARMS3_8U.jpg;0;2,778;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;2,778;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,555;0;22,222;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;H;F;9;D;INIARMS;2466090;INIARMS3_9D.jpg;5,263;0;0;0;0;0;2,631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,526;2,631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,948;0;0;0;0;2,631;2,631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,631;0;0;0;21,053;0;0;18,422;0;0;0
